"gene_id"	"cons100way"	"rank"	"Gene"	"BF_hct116"	"BF_hela"	"BF_gbm"	"BF_rpe1"	"BF_dld1"	"BF_a375_GeCKo"	"BF_hct116_shRNA"	"numTKOHits"	"gene_type"
"203447"	0.139238085392329	10796	"NRK"	-134.526	-72.987	-24.514	-29.968	-15.154	NA	-31.568	0	"nonfitness"
"9412"	0.139230769230769	10795	"MED21"	-37.046	-27.522	-7.362	-26.304	-2.452	16.844	-2.607	0	"nonfitness"
"5682"	0.13922433460076	10794	"PSMA1"	259.075	119.776	91.891	95.175	34.728	-8.632	45.752	5	"core"
"10640"	0.139219539584503	10793	"EXOC5"	4.669	-8.749	-2.797	16.84	0.134	-3.711	-8.179	2	"fitness"
"124222"	0.139217802446295	10792	"PAQR4"	55.387	-11.549	-2.109	-36.905	-0.242	-5.36	-25.787	1	"fitness"
"51292"	0.139216412383351	10791	"GMPR2"	-75.627	-59.917	-5.967	-38.021	-6.089	-5.437	NA	0	"nonfitness"
"50940"	0.139184188887584	10790	"PDE11A"	-152.069	-82.681	-24.214	-34.834	-16.856	-21.796	-28.863	0	"nonfitness"
"10952"	0.139172061933901	10789	"SEC61B"	21.603	5.92	-3.043	-6.43	13.024	17.427	NA	2	"fitness"
"80714"	0.139167686658507	10788	"PBX4"	-24.622	-58.531	-6.935	-56.367	-5.37	-8.163	0.067	0	"nonfitness"
"221035"	0.139163550315861	10787	"REEP3"	-88.341	-33.35	-30.29	-39.416	-20.897	-4.429	-26.931	0	"nonfitness"
"132112"	0.139154202237782	10786	"RTP1"	-37.889	-36.481	-10.864	-15.9	-8.215	-14.964	-23.497	0	"nonfitness"
"253012"	0.139147791448599	10785	"HEPACAM2"	-59.679	-28.709	-16.125	-42.99	-14.039	-13.917	14.808	0	"nonfitness"
"285315"	0.139118218655785	10784	"C3orf33"	-54.071	-34.401	-19.362	-5.938	-5.901	-4.702	-28.176	0	"nonfitness"
"339221"	0.139108613589568	10783	"ENPP7"	-97.905	-57.24	15.298	-27.943	-8.075	-13.67	-23.062	1	"fitness"
"6595"	0.139078704587389	10782	"SMARCA2"	-115.474	-71.346	-32.048	-15.872	-14.068	2.347	-19.053	0	"nonfitness"
"1196"	0.139072066824826	10781	"CLK2"	-118.531	-19.553	-36.609	-53.335	-18.772	-7.589	11.908	0	"nonfitness"
"23338"	0.139039731959415	10780	"PHF15"	-133.181	-69.968	-7.92	-39.008	18.021	-0.776	NA	1	"fitness"
"347744"	0.13903685931505	10779	"C6orf52"	-71.854	-36.734	-11.906	-49.08	-17.416	-12.283	NA	0	"nonfitness"
"10850"	0.13902418854662	10778	"CCL27"	-49.251	-30.264	-14.321	-26.525	-12.711	-2.008	-31.508	0	"nonfitness"
"2850"	0.138975817923186	10777	"GPR27"	-63.492	-46.166	-19.26	-10.331	-1.651	-1.544	-11.243	0	"nonfitness"
"54934"	0.138959178801623	10776	"KANSL2"	51.698	46.501	71.325	17.274	20.403	2.335	NA	5	"core"
"25924"	0.138955860969089	10775	"MYRIP"	-78.625	-72.727	-36.123	-23.842	-10.919	-8.4	6.725	0	"nonfitness"
"643376"	0.138951688386493	10774	"BTBD18"	-53.212	-62.804	-22.067	-8.117	-17.056	-11.02	NA	0	"nonfitness"
"167555"	0.138945274133024	10773	"FAM151B"	-48.657	-38.742	-6.366	-46.91	-8.889	-0.994	-0.568	0	"nonfitness"
"80274"	0.138939857288481	10772	"SCUBE1"	-119.44	-56.257	-34.084	-32.604	-17.759	-7.776	-23.904	0	"nonfitness"
"113452"	0.138935630009459	10771	"TMEM54"	-40.468	-29.6	-23.027	-32.647	-18.892	-8.771	NA	0	"nonfitness"
"10941"	0.138917392651768	10770	"UGT2A1"	-24.438	-13.564	-7.949	-0.319	-0.681	-3.491	-9.241	0	"nonfitness"
"1437"	0.138900117650608	10769	"CSF2"	-55.8	-34.782	-22.364	-4.426	-14.86	-9.074	-7.492	0	"nonfitness"
"64225"	0.138888673063725	10768	"ATL2"	17.133	-37.885	6.746	19.373	31.076	26.428	-18.952	4	"core"
"282974"	0.138874642048126	10767	"STK32C"	-23.83	22.462	-31.441	-15.266	-17.266	-6.301	-12.5	1	"fitness"
"154075"	0.138863287250384	10766	"SAMD3"	-97.79	-66.513	-34.401	-40.92	-20.212	-3.194	NA	0	"nonfitness"
"254552"	0.138818971473695	10765	"NUDT8"	-50.057	45.461	-24.68	-27.991	-3.166	0.271	-4.475	1	"fitness"
"55282"	0.138809005324955	10764	"LRRC36"	-113.484	-64.492	-31.956	-10.72	-14.996	-5.975	-32.449	0	"nonfitness"
"80342"	0.138780807719472	10763	"TRAF3IP3"	-29.44	-54.481	-20.175	-27.854	-15.749	1.117	4.938	0	"nonfitness"
"58490"	0.138778685973562	10762	"RPRD1B"	-34.169	68.325	32.799	-37.444	2.26	8.371	-15.235	2	"fitness"
"79838"	0.138769240037351	10761	"TMC5"	-123.257	-68.545	-28.212	-49.822	-11.516	-19.557	-28.017	0	"nonfitness"
"10966"	0.138767763092517	10760	"RAB40B"	-85.452	-20.049	-15.248	-36.715	-12.825	-8.576	-22.824	0	"nonfitness"
"2596"	0.138760780717634	10759	"GAP43"	-78.482	-55.405	-23.332	-25.397	-8.454	-11.478	-31.158	0	"nonfitness"
"10579"	0.138756608652028	10758	"TACC2"	-85.492	-54.522	-23.193	-14.682	-12.197	3.374	-25.968	0	"nonfitness"
"9919"	0.138740359897172	10757	"SEC16A"	127.709	9.005	14.282	11.038	26.352	-4.347	NA	4	"core"
"7846"	0.138738036157391	10756	"TUBA1A"	-32.319	2.391	NA	NA	NA	-16.678	-24.469	0	"nonfitness"
"81327"	0.138737888511388	10755	"OR4A16"	-12.413	-8.294	-5.86	-11.036	-3.949	-3.13	NA	0	"nonfitness"
"151112"	0.138737842803445	10754	"ZSWIM2"	-61.045	-34.053	-29.098	-50.524	-20.045	-13.569	-25.537	0	"nonfitness"
"256356"	0.13873761680178	10753	"GK5"	-74.835	-8.323	-29.589	-19.582	-18.646	2.788	14.152	0	"nonfitness"
"26493"	0.138718059766133	10752	"OR8B8"	-96.374	-61.615	-12.294	-16.252	-9.176	-9.042	-14.46	0	"nonfitness"
"10788"	0.138706167526038	10751	"IQGAP2"	-78.509	-67.398	-9.231	-34.198	-15.483	-12.486	-28.744	0	"nonfitness"
"220042"	0.138702449082646	10750	"C11orf82"	-74.717	-2.183	-18.512	-37.736	-8.846	-9.103	NA	0	"nonfitness"
"246269"	0.138688512886414	10749	"LACE1"	-106.062	-71.899	-30.392	-46.668	-19.384	-9.751	-38.911	0	"nonfitness"
"3692"	0.138683896620278	10748	"EIF3A"	264.104	178.499	49.44	64.802	38.662	33.294	29.332	5	"core"
"3692"	0.138683896620278	10748	"EIF6"	417.847	265.959	43.235	73.794	30.147	68.929	48.807	5	"core"
"255374"	0.138674356076842	10747	"MBLAC1"	-27.892	5.614	11.768	-6.737	3.708	-8.905	NA	2	"fitness"
"10721"	0.138674141190274	10746	"POLQ"	-97.825	-97.415	-26.602	-39.917	-3.034	-1.015	-14.687	0	"nonfitness"
"391189"	0.138662979830839	10745	"OR11L1"	-88.83	-52.347	-16.865	-48.591	-12.792	-5.586	NA	0	"nonfitness"
"50613"	0.138619201725998	10744	"UBQLN3"	-78.913	-65.876	-37.354	-58.966	-17.425	-7.547	-29.829	0	"nonfitness"
"2021"	0.138618290258449	10743	"ENDOG"	-78.738	21.07	-27.966	-46.8	-6.787	10.231	2.75	1	"fitness"
"79734"	0.138601823708207	10742	"KCTD17"	-91.117	-37.819	-24.207	-45.704	-8.876	-12.682	NA	0	"nonfitness"
"131096"	0.138585882906596	10741	"KCNH8"	-90.124	-77.91	-34.036	-55.837	-20.25	-5.782	-26.59	0	"nonfitness"
"54851"	0.138583623404608	10740	"ANKRD49"	101.592	51.681	7.078	5.115	-2.474	26.157	-21.841	3	"core"
"64848"	0.138581169996411	10739	"YTHDC2"	-104.093	-16.72	-13.593	-48.665	-18.609	-7.31	-14.097	0	"nonfitness"
"375341"	0.138574905354246	10738	"C3orf62"	-83.355	-76.571	-25.925	-26.321	-16.311	-34.124	NA	0	"nonfitness"
"389075"	0.138569229641574	10737	"RESP18"	-87.376	-52.319	-28.978	-30.365	-17.36	-14.432	-13.869	0	"nonfitness"
"104"	0.138558014532665	10736	"ADARB1"	-48.201	-68.824	-26.992	-37.003	-20.047	-1.639	-14.439	0	"nonfitness"
"7043"	0.138556167044351	10735	"TGFB3"	-113.95	-90.123	-32.18	-40.81	-18.082	-2.861	-16.971	0	"nonfitness"
"54732"	0.138514731522799	10734	"TMED9"	-72.544	-12.142	-31.973	-26.119	5.217	-14.518	-19.581	1	"fitness"
"400120"	0.138509579263711	10733	"SERTM1"	-43.056	-33.371	-13.937	-19.413	-7.54	-4.693	-30.609	0	"nonfitness"
"407738"	0.138467038953964	10732	"FAM19A1"	-86.544	-40.103	-32.858	-53.065	-19.076	-11.385	NA	0	"nonfitness"
"3687"	0.138461538461538	10731	"ITGAX"	-85.613	-55.883	-31.969	-49.695	-12.587	-7.236	-33.557	0	"nonfitness"
"6614"	0.138458888943561	10730	"SIGLEC1"	-152.004	-64.949	-31.014	-54.999	-2.83	-8.384	-19.429	0	"nonfitness"
"23173"	0.138443820089296	10729	"METAP1"	-19.725	24.15	59.487	103.813	19.534	-3.431	-21.296	4	"core"
"285527"	0.138418736405483	10728	"FRYL"	-148.436	-63.027	3.472	-58.647	-13.129	-10.295	NA	1	"fitness"
"5932"	0.138405024291978	10727	"RBBP8"	158.651	26.957	-14.794	24.78	15.557	-3.849	-10.699	4	"core"
"7133"	0.138402415591545	10726	"TNFRSF1B"	-81.348	-25.747	10.732	-12.35	-12.721	-17.506	-23.552	1	"fitness"
"22802"	0.1384	10725	"CLCA4"	-136.512	-82.001	-18.028	-47.735	-20.157	7.466	-25.062	0	"nonfitness"
"6713"	0.138378317893509	10724	"SQLE"	-78.533	-22.053	41.797	-6.028	-8.104	-9.289	-28.095	1	"fitness"
"55362"	0.138358390898009	10723	"TMEM63B"	-87.567	-33.226	-26.647	-31.824	-9.593	-10.58	-38.298	0	"nonfitness"
"9903"	0.138338107429846	10722	"KLHL21"	-127.267	-52.853	-8.535	-43.242	-21.953	-11.875	-31.324	0	"nonfitness"
"150681"	0.138331096742711	10721	"OR6B3"	-27.914	-29.958	-12.492	-18.171	-5.7	-6.541	-8.212	0	"nonfitness"
"26227"	0.138328854327482	10720	"PHGDH"	-22.72	0.725	-22.413	-46.287	-14.665	-5.573	-32.879	0	"nonfitness"
"496"	0.138312752921131	10719	"ATP4B"	-74.292	-36.124	-28.368	-38.839	-13.484	-13.281	-29.445	0	"nonfitness"
"54532"	0.138310539470359	10718	"USP53"	-22.431	-38.78	-6.323	-10.701	-2.438	-6.479	NA	0	"nonfitness"
"115416"	0.138308892775461	10717	"MALSU1"	51.165	-18.96	4.707	-26.683	9.368	4.798	NA	3	"core"
"7425"	0.138301579925651	10716	"VGF"	-10.192	4.23	-12.799	12.235	-5.67	-5.078	NA	1	"fitness"
"94122"	0.138300192969209	10715	"SYTL5"	-134.01	-74.185	-27.555	-29.689	-22.824	-5.035	-14.793	0	"nonfitness"
"55768"	0.13829307140961	10714	"NGLY1"	154.996	-22.785	64.756	-19.315	-8.549	0.768	-8.167	2	"fitness"
"386724"	0.13828315307415	10713	"AMIGO3"	-17.834	0.915	-23.337	-33.415	-9.269	-8.369	-23.196	0	"nonfitness"
"9245"	0.138282431206532	10712	"GCNT3"	-53.106	-26.931	-15.081	-13.702	-15.548	NA	-18.953	0	"nonfitness"
"9969"	0.138271451211229	10711	"MED13"	-120.417	-83.901	-9.406	-39.956	-2.914	2.938	-30.023	0	"nonfitness"
"6883"	0.138232907283425	10710	"TAF12"	33.002	55.673	17.858	15.447	15.136	16.163	-41.904	5	"core"
"145773"	0.13822506451251	10709	"FAM81A"	-103.498	-46.043	-23.886	-38.42	-8.79	-9.922	-17.67	0	"nonfitness"
"80115"	0.13822091886608	10708	"BAIAP2L2"	-80.912	-29.253	-18.877	-28.818	-5.033	-5.438	-24.835	0	"nonfitness"
"928"	0.13821740550249	10707	"CD9"	-102.208	-71.698	-20.618	14.417	-8.078	-8.472	-29.838	1	"fitness"
"84933"	0.138216911764706	10706	"C8orf76"	-40.429	-10.896	-9.686	-16.939	-10.597	-12.609	NA	0	"nonfitness"
"116986"	0.138188608776844	10705	"AGAP2"	-21.764	-12.425	22.539	19.045	-11.408	-6.553	-39.404	2	"fitness"
"22835"	0.138187568756876	10704	"ZFP30"	-20.099	-15.708	NA	NA	NA	-3.086	-20.493	0	"nonfitness"
"6561"	0.138152282990467	10703	"SLC13A1"	-91.944	-65.433	-24.938	-50.739	-15.51	-16.349	-40.366	0	"nonfitness"
"10786"	0.138151375363062	10702	"SLC17A3"	-138.603	-68.898	-33.194	-40.487	-20.113	-12.448	-34.889	0	"nonfitness"
"11020"	0.138148501576334	10701	"IFT27"	-126.351	-93.297	-30.085	-38.572	-13.136	-3.582	-25.989	0	"nonfitness"
"5664"	0.13814825666569	10700	"PSEN2"	-110.414	-28.153	-27.584	-25.004	-11.7	-16.136	-17.87	0	"nonfitness"
"54932"	0.138145874619363	10699	"EXD3"	-141.218	-38.067	-14.739	-14.189	-14.479	-9.59	-3.371	0	"nonfitness"
"4580"	0.13813189029309	10698	"MTX1"	-8.57	-7.945	-6.244	-24.621	-4.645	3.641	-4.727	0	"nonfitness"
"403313"	0.138119760295492	10697	"PPAPDC2"	-57.86	-34.687	-17.447	-13.413	-15.836	-5.445	-4.318	0	"nonfitness"
"55260"	0.138095238095238	10696	"TMEM143"	-98.967	-57.262	-23.412	-49.068	-9.17	-5.784	NA	0	"nonfitness"
"2752"	0.138064433026578	10695	"GLUL"	-13.164	-14.254	9.756	6.007	-8.293	-13.263	-32.781	1	"fitness"
"29079"	0.138058008511915	10694	"MED4"	68.253	23.067	31.634	43.739	16.034	-1.12	-9.241	5	"core"
"8857"	0.138050491347649	10693	"FCGBP"	-124.349	-80.777	-26.92	-57.466	-13.975	-2.584	-28.527	0	"nonfitness"
"122042"	0.138022143935581	10692	"RXFP2"	-112.916	-80.696	-22.446	-51.279	-13.961	-12.869	-18.967	0	"nonfitness"
"57459"	0.138013908079824	10691	"GATAD2B"	-91.76	-30.098	12.644	-3.801	-6.593	2.699	-27.921	1	"fitness"
"57818"	0.138013232454335	10690	"G6PC2"	-97.376	-37.133	-10.674	-8.663	-9.79	-13.395	-37.776	0	"nonfitness"
"375298"	0.137993349718086	10689	"CERKL"	-139.27	-79.924	-29.993	-52.191	-18.699	-11.544	-17.821	0	"nonfitness"
"29122"	0.137967561492015	10688	"PRSS50"	-71.077	-19.231	-15.894	-7.165	0.601	-17.021	-13.014	0	"nonfitness"
"55788"	0.137965648003569	10687	"LMBRD1"	-104.156	-41.855	-26.713	-49.643	-17.682	6.897	-37.198	0	"nonfitness"
"56992"	0.137952336706763	10686	"KIF15"	-96.665	-12.497	-6.722	-18.769	-17.681	-3.315	-18.393	0	"nonfitness"
"1944"	0.137930704441041	10685	"EFNA3"	-40.303	67.248	-11.051	16.686	-1.402	-8.991	-24.677	2	"fitness"
"55037"	0.137921248669741	10684	"PTCD3"	139.575	99.003	62.788	-32.175	22.239	4.717	2.764	4	"core"
"3868"	0.13791837162942	10683	"KRT16"	-16.45	-5.429	-5.627	2.523	-2.99	-7.625	-8.019	0	"nonfitness"
"79101"	0.137865168539326	10682	"TAF1D"	-8.166	3.421	NA	NA	NA	13.673	-28.948	0	"nonfitness"
"8708"	0.137842243302204	10681	"B3GALT1"	-74.332	-49.166	-21.798	-40.715	-12.399	-8.704	-23.277	0	"nonfitness"
"58499"	0.137819348656869	10680	"ZNF462"	-87.405	-72.405	-12.864	-31.024	-9.833	2.543	-25.16	0	"nonfitness"
"1232"	0.137793597015494	10679	"CCR3"	-125.023	-46.362	-23.775	-22.511	-12.207	-9.768	-0.177	0	"nonfitness"
"57125"	0.137786587380244	10678	"PLXDC1"	-78.353	-2.512	-29.2	-43.964	-7.713	-8.362	3.989	0	"nonfitness"
"9750"	0.137780803267529	10677	"FAM65B"	-41.917	-53.654	-8.896	-34.29	-19.902	-9.289	NA	0	"nonfitness"
"89869"	0.13777902248776	10676	"PLCZ1"	-88.048	-42.493	-15.478	-40.222	-14.665	-1.682	-14.146	0	"nonfitness"
"375346"	0.137758843830889	10675	"TMEM110"	-38.383	2.486	-14.194	3.336	-14.23	-13.746	-27.096	0	"nonfitness"
"5083"	0.137745098039216	10674	"PAX9"	-81.347	-77.514	-14.303	-39.377	-14.97	-11.775	-35.452	0	"nonfitness"
"171425"	0.137738095238095	10673	"CLYBL"	-88.041	-64.639	-38.476	-37.312	-15.812	3.01	-28.114	0	"nonfitness"
"7349"	0.13773272652048	10672	"UCN"	-6.621	-22.125	-2.765	-21.872	-7.847	7.455	-21.828	0	"nonfitness"
"5501"	0.137707228985845	10671	"PPP1CC"	-18.471	-28.577	3.195	33.324	-6.646	4.399	-18.069	2	"fitness"
"4361"	0.13769483383982	10670	"MRE11A"	-2.258	3.454	-4.348	22.94	29.281	4.296	-13.675	2	"fitness"
"387521"	0.137685411126038	10669	"TMEM189"	-154.463	-29.883	-26.013	-49.921	-7.227	-31.133	-43.643	0	"nonfitness"
"646960"	0.137677825448798	10668	"PRSS56"	-69.805	-62.005	-6.682	-42.796	-7.964	NA	NA	0	"nonfitness"
"4063"	0.137670533642691	10667	"LY9"	-61.94	-24.483	-21.109	-27.455	-18.674	1.994	-26.55	0	"nonfitness"
"22870"	0.137669902912621	10666	"PPP6R1"	-149.843	-56.186	-20.235	-47.731	-18.764	-5.353	-20.423	0	"nonfitness"
"89886"	0.137657924544742	10665	"SLAMF9"	-133.119	-55.415	-33.329	-22.003	-15.727	-16.504	-25.859	0	"nonfitness"
"4055"	0.137648494953405	10664	"LTBR"	-110.301	-68.329	-19.313	-17.307	-1.751	-4.124	-25.616	0	"nonfitness"
"11012"	0.137645138726976	10663	"KLK11"	-55.067	-57.242	-24.154	-18.16	-1.651	-9.233	-23.552	0	"nonfitness"
"4716"	0.137638814016173	10662	"NDUFB10"	185.03	-9.067	48.933	-2.082	3.037	31.774	-38.408	2	"fitness"
"84310"	0.137631363195945	10661	"C7orf50"	-81.048	-63.418	-13.261	-38.46	-15.3	-9.028	NA	0	"nonfitness"
"23160"	0.137627471383975	10660	"WDR43"	455.796	225.492	108.606	88.765	32.227	14.137	NA	5	"core"
"192683"	0.137611748311716	10659	"SCAMP5"	-91.91	-24.859	-32.344	-35.431	-14.944	-5.165	-25.019	0	"nonfitness"
"80853"	0.137609819926475	10658	"JHDM1D"	-147.982	-64.028	-10.756	-43.37	-15.012	-11.069	NA	0	"nonfitness"
"57708"	0.137609270176865	10657	"MIER1"	-63.752	-53.906	-21.163	-48.55	-17.27	3.157	-35.98	0	"nonfitness"
"83983"	0.137605968124788	10656	"TSSK4"	-76.381	-77.323	-34.404	-50.388	-10.207	-12.449	-27.152	0	"nonfitness"
"83983"	0.137605968124788	10656	"TSSK6"	-84.278	-6.287	-17.529	-13.859	0.298	-3.751	-32.084	0	"nonfitness"
"4711"	0.13760543098128	10655	"NDUFB5"	33.841	-29.848	18.763	1.961	7.92	16.817	-28.459	3	"core"
"160428"	0.13758327781479	10654	"ALDH1L2"	-25.941	-44.301	-22.998	-49.128	-13.617	-2.032	-22.41	0	"nonfitness"
"389383"	0.137574834626184	10653	"CLPSL2"	-106.38	-29.537	-31.786	-52.574	-14.996	0.655	-6.228	0	"nonfitness"
"50834"	0.137574112105074	10652	"TAS2R1"	-82.126	-20.358	-15.394	-13.344	-12.51	-11.262	-31.093	0	"nonfitness"
"390093"	0.137558833264711	10651	"OR10A6"	-31.063	-23.699	-4.771	-9.625	-2.619	-1.437	NA	0	"nonfitness"
"217"	0.137546463321308	10650	"ALDH2"	-118.838	-76.712	-11.095	1.02	-12.957	-12.758	-17.623	0	"nonfitness"
"6996"	0.137540293696275	10649	"TDG"	-13.891	-8.005	NA	NA	NA	NA	NA	0	"nonfitness"
"9455"	0.137539149888143	10648	"HOMER2"	-48.11	-39.806	-21.393	-30.155	-14.241	-8.232	-26.982	0	"nonfitness"
"1028"	0.137533729087965	10647	"CDKN1C"	-69.119	-38.567	-34.248	-47.671	-17.495	-18.95	-49.367	0	"nonfitness"
"83464"	0.1375291571818	10646	"APH1B"	10.853	26.029	-16.756	-14.002	-15.105	1.393	-25.855	2	"fitness"
"10648"	0.137523277467412	10645	"SCGB1D1"	-19.151	-5.785	-6.333	-11.072	-2.305	-6.266	-24.219	0	"nonfitness"
"60509"	0.137521200260926	10644	"AGBL5"	-32.682	-2.665	-9.81	-19.417	-11.902	-5.696	-31.38	0	"nonfitness"
"116362"	0.137501190362823	10643	"RBP7"	-31.918	-23.376	-11.302	-9.465	-9.425	-15.647	-19.577	0	"nonfitness"
"253980"	0.13747306340025	10642	"KCTD13"	-91.184	-43.976	-22.25	-27.121	-4.264	-6.922	-21.926	0	"nonfitness"
"140469"	0.137470094171545	10641	"MYO3B"	-131.129	-92.535	-33.391	-54.101	-18.046	-6.446	10.073	0	"nonfitness"
"55144"	0.137463811917412	10640	"LRRC8D"	-97.378	-48.49	-27.988	-39.551	-17.712	-4.971	16.081	0	"nonfitness"
"866"	0.137461528098737	10639	"SERPINA6"	-84.857	-59.999	-32.581	-44.593	-12.395	-13.877	-1.53	0	"nonfitness"
"84798"	0.137460484720759	10638	"C19orf48"	-5.299	-22.923	-12.592	-20.697	-6.427	-9.634	-22.799	0	"nonfitness"
"8988"	0.137446918503748	10637	"HSPB3"	-55.169	-26.154	-13.453	-36.591	-13.841	6.832	NA	0	"nonfitness"
"1178"	0.137422010677301	10636	"CLC"	-6.65	4.276	-5.34	-4.263	0.535	0.183	-37.689	0	"nonfitness"
"150223"	0.137409713574097	10635	"YDJC"	-41.689	-71.37	-30.845	-2.036	-9.859	-7.155	NA	0	"nonfitness"
"200734"	0.137349947566467	10634	"SPRED2"	-88.591	-59.376	-21.304	-33.71	-15.051	-3.316	-23.433	0	"nonfitness"
"10299"	0.137338209458248	10633	"MARCH6"	-90.732	55.358	-36.675	-46.806	-19.452	1.522	-33.057	1	"fitness"
"375791"	0.137333559782609	10632	"C9orf169"	-113.517	-20.955	-14.835	-36.78	-14.168	0.231	NA	0	"nonfitness"
"168975"	0.137333333333333	10631	"CNBD1"	-67.005	-45.961	-17.268	-25.419	-9.53	-1.578	-22.559	0	"nonfitness"
"10944"	0.137314189903203	10630	"C11orf58"	-12.246	-1.31	NA	NA	NA	18.592	-24.68	0	"nonfitness"
"10009"	0.137313432835821	10629	"ZBTB33"	-99.514	-42.915	-18.272	-31.472	-13.71	-8.379	-7.818	0	"nonfitness"
"2561"	0.137306713642592	10628	"GABRB2"	-142.811	-88.549	-29.6	-38.152	-19.689	-13.074	-29.854	0	"nonfitness"
"117584"	0.137300112887885	10627	"RFFL"	-63.49	-56.703	-15.967	-18.257	-5.852	5.578	-22.404	0	"nonfitness"
"116988"	0.137297725271108	10626	"AGAP3"	-82.747	-69.137	-6.114	-49.323	-16.77	-8.284	-13.324	0	"nonfitness"
"3799"	0.137264404151258	10625	"KIF5B"	-87.131	-71.019	-28.874	-31.783	-9.677	-5.536	-29.169	0	"nonfitness"
"83752"	0.137262658227848	10624	"LONP2"	-127.579	-45.304	-23.409	-27.225	-16.143	1.991	-12.247	0	"nonfitness"
"284306"	0.137260006508298	10623	"ZNF547"	-39.694	-28.307	-7.144	-10.578	-3.475	-11.914	-19.269	0	"nonfitness"
"3875"	0.137258344298514	10622	"KRT18"	-16.977	-2.228	-5.724	-10.722	-4.168	30.257	-26.172	0	"nonfitness"
"51649"	0.137238141001324	10621	"MRPS23"	145.219	25.423	10.306	-16.433	33.534	-8.66	-37.577	4	"core"
"64423"	0.137215140981074	10620	"INF2"	-123.075	-62.061	-29.809	-60.697	-15.355	-24.821	-34.655	0	"nonfitness"
"378708"	0.137210058177957	10619	"APITD1"	-34.885	-30.631	-10.566	-20.204	-0.641	-7.459	NA	0	"nonfitness"
"100287718"	0.137196132596685	10618	"ANKRD66"	-131.23	-43.541	-39.51	-36.338	-23.258	NA	NA	0	"nonfitness"
"8277"	0.137192282102462	10617	"TKTL1"	-112.457	-69.944	-32.38	-14.331	-14.032	-6.685	2.664	0	"nonfitness"
"129303"	0.137184042022538	10616	"TMEM150A"	-49.799	-8.905	7.943	-34.729	-8.966	-2.367	-22.597	1	"fitness"
"149297"	0.137114355231144	10615	"FAM78B"	-100.464	-65.906	-22.516	-24.716	-10.872	-2.493	NA	0	"nonfitness"
"94101"	0.137111853897205	10614	"ORMDL1"	-50.235	-10.337	-15.851	-27.42	-11.199	-4.341	-28.392	0	"nonfitness"
"10972"	0.137109518559353	10613	"TMED10"	13.341	51.651	21.712	-33.46	9.598	22.609	-26.379	4	"core"
"388695"	0.137084347701561	10612	"LYSMD1"	-70.334	11.944	-21.888	-12.58	0.959	10.881	NA	0	"nonfitness"
"11177"	0.137070876721532	10611	"BAZ1A"	-62.258	-27.448	-9.464	-20.758	-24.926	-3.864	-14.187	0	"nonfitness"
"100507290"	0.137070505947823	10610	"ZNF865"	-74.951	-55.406	-10.89	-26.744	-18.562	NA	NA	0	"nonfitness"
"23576"	0.137047185584247	10609	"DDAH1"	-49.342	-34.585	-17.583	-31.953	-11.461	0.974	-25.874	0	"nonfitness"
"8891"	0.13703917287968	10608	"EIF2B3"	214.717	64.302	17.48	10.959	9.899	15.213	29.202	5	"core"
"10159"	0.137035434135786	10607	"ATP6AP2"	47.916	7.75	13.684	12.438	5.685	22.857	-2.879	4	"core"
"84467"	0.137031812090005	10606	"FBN3"	-140.411	-42.243	-31.009	-36.807	-14.857	0.554	-29.378	0	"nonfitness"
"729359"	0.137004434443047	10605	"PLIN4"	-33.444	-64.249	-22.571	-44.103	-20.618	-3.871	NA	0	"nonfitness"
"1103"	0.136977244199197	10604	"CHAT"	-132.866	-23.889	-26.226	-11.528	-18.258	-18.393	-13.162	0	"nonfitness"
"219899"	0.136958107744883	10603	"TBCEL"	-79.258	-63.704	-23.27	-46.841	-20.017	-10.737	-17.48	0	"nonfitness"
"50801"	0.136954206602769	10602	"KCNK4"	-126.006	-27.952	-12.851	-32.282	-14.651	-6.972	-33.996	0	"nonfitness"
"7478"	0.136909871244635	10601	"WNT8A"	-94.988	-71.991	-29.041	-40.076	-14.256	-14.112	NA	0	"nonfitness"
"1047"	0.136885168369277	10600	"CLGN"	-6.427	-8.223	3.062	-2.179	-2.376	-4.163	-29.974	0	"nonfitness"
"9729"	0.136879432624113	10599	"KIAA0408"	-114.39	-66.718	-6.509	-39.748	-17.713	-5.058	NA	0	"nonfitness"
"79862"	0.136874757658007	10598	"ZNF669"	-80.016	-13.76	-23.536	-32.232	-15.161	-13.071	-23.769	0	"nonfitness"
"333929"	0.136865850994101	10597	"SNAI3"	-68.085	-25.763	-25.602	-36.163	-15.95	-14.608	-5.393	0	"nonfitness"
"6103"	0.136858974358974	10596	"RPGR"	-105.726	-69.579	-23.663	-47.395	-20.174	-7.096	-23.258	0	"nonfitness"
"6649"	0.136841501862998	10595	"SOD3"	-84.662	-60.715	-10.983	-17.33	0.62	NA	-16.373	0	"nonfitness"
"3291"	0.13683606455058	10594	"HSD11B2"	-34.692	-50.938	-29.529	-29.954	-12.999	-9.931	12.489	0	"nonfitness"
"343035"	0.136834002052813	10593	"RD3"	-134.978	-38.16	-28.906	-24.599	-15.8	-15.656	-16.875	0	"nonfitness"
"3682"	0.136828454983327	10592	"ITGAE"	-76.646	-54.869	-21.705	-29.605	-15.373	-13.641	-28.882	0	"nonfitness"
"6355"	0.136799638523109	10591	"CCL8"	-13.966	0.363	-2.911	-3.556	-2.076	-7.545	6.502	0	"nonfitness"
